Name	SMARTS	Reject	Accept
Unsaturated six-membered heterocycles with three heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]=[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]=[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[#6R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1);!$([a!c]1[a!c][a!c]ccc1);!$([a!c]1[a!c]c[a!c]cc1);!$([a!c]1c[a!c]c[a!c]c1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]=[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]=[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[#6R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1);!$([a!c]1[a!c][a!c]ccc1);!$([a!c]1[a!c]c[a!c]cc1);!$([a!c]1c[a!c]c[a!c]c1)]']
Aromatic six-membered heterocycles with three heteroatoms (HS)	[$([a!c;R1]1[a!c;R1][a!c;R1][cR1][cR1][cR1]1),$([a!c;R1]1[a!c;R1][cR1][a!c;R1][cR1][cR1]1),$([a!c;R1]1[cR1][a!c;R1][cR1][a!c;R1][cR1]1)]		['[$([a!c;R1]1[a!c;R1][a!c;R1][cR1][cR1][cR1]1),$([a!c;R1]1[a!c;R1][cR1][a!c;R1][cR1][cR1]1),$([a!c;R1]1[cR1][a!c;R1][cR1][a!c;R1][cR1]1)]']
Triazines (HS)	[$([nR1]1[nR1][nR1][cR1][cR1][cR1]1),$([nR1]1[nR1][cR1][nR1][cR1][cR1]1),$([nR1]1[cR1][nR1][cR1][nR1][cR1]1)]		['[$([nR1]1[nR1][nR1][cR1][cR1][cR1]1),$([nR1]1[nR1][cR1][nR1][cR1][cR1]1),$([nR1]1[cR1][nR1][cR1][nR1][cR1]1)]']
Six-membered heterocycles with four heteroatoms (HS)	 [$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1)]']
Saturated six-membered heterocycles with four heteroatoms (HS)	[$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][!#6!#1;R1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][!#6!#1;R1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][!#6!#1;R1][CR1]1)]		['[$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][!#6!#1;R1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][!#6!#1;R1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][!#6!#1;R1][CR1]1)]']
Hexahydrotetrazines (HS)	[$([NR1]1[NR1][NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][CR1][NR1][NR1][CR1]1),$([NR1]1[NR1][NR1][CR1][NR1][CR1]1)]		['[$([NR1]1[NR1][NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][CR1][NR1][NR1][CR1]1),$([NR1]1[NR1][NR1][CR1][NR1][CR1]1)]']
Tetroxanes (HS)	[$([OR1]1[OR1][OR1][OR1][CR1][CR1]1),$([OR1]1[OR1][CR1][OR1][OR1][CR1]1)]		['[$([OR1]1[OR1][OR1][OR1][CR1][CR1]1),$([OR1]1[OR1][CR1][OR1][OR1][CR1]1)]']
Tetrathianes (HS)	[$([SR1]1[SR1][SR1][SR1][CR1][CR1]1),$([SR1]1[SR1][CR1][SR1][SR1][CR1]1)]		['[$([SR1]1[SR1][SR1][SR1][CR1][CR1]1),$([SR1]1[SR1][CR1][SR1][SR1][CR1]1)]']
Unsaturated six-membered heterocycles with four heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]=1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]=[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=1),$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1);!$([a!c]1[a!c][a!c][a!c]cc1);!$([a!c]1[a!c][a!c]c[a!c]c1);!$([a!c]1[a!c]c[a!c][a!c]c1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]=1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]=[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=1),$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1);!$([a!c]1[a!c][a!c][a!c]cc1);!$([a!c]1[a!c][a!c]c[a!c]c1);!$([a!c]1[a!c]c[a!c][a!c]c1)]']
Tetrahydrotetrazines (HS)	[$([NR1]1=[NR1][NR1][NR1][CR1][CR1]1),$([NR1]1[NR1]=[NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][NR1][NR1][CR1][CR1]=1),$([NR1]1[NR1][NR1][NR1][CR1]=[CR1]1),$([NR1]1[NR1][NR1][CR1][NR1][CR1]=1),$([NR1]1[NR1][NR1][CR1][NR1]=[CR1]1),$([NR1]1[NR1]=[NR1][CR1][NR1][CR1]1),$([NR1]1[NR1]=[CR1][NR1][NR1][CR1]1),$([NR1]1=[NR1][CR1][NR1][NR1][CR1]1)]		['[$([NR1]1=[NR1][NR1][NR1][CR1][CR1]1),$([NR1]1[NR1]=[NR1][NR1][CR1][CR1]1),$([NR1]1[NR1][NR1][NR1][CR1][CR1]=1),$([NR1]1[NR1][NR1][NR1][CR1]=[CR1]1),$([NR1]1[NR1][NR1][CR1][NR1][CR1]=1),$([NR1]1[NR1][NR1][CR1][NR1]=[CR1]1),$([NR1]1[NR1]=[NR1][CR1][NR1][CR1]1),$([NR1]1[NR1]=[CR1][NR1][NR1][CR1]1),$([NR1]1=[NR1][CR1][NR1][NR1][CR1]1)]']
Aromatic six-membered heterocycles with four heteroatoms (HS)	[$([a!c;R1]1[a!c;R1][a!c;R1][a!c;R1][cR1][cR1]1),$([a!c;R1]1[a!c;R1][a!c;R1][cR1][a!c;R1][cR1]1),$([a!c;R1]1[a!c;R1][cR1][a!c;R1][a!c;R1][cR1]1)]		['[$([a!c;R1]1[a!c;R1][a!c;R1][a!c;R1][cR1][cR1]1),$([a!c;R1]1[a!c;R1][a!c;R1][cR1][a!c;R1][cR1]1),$([a!c;R1]1[a!c;R1][cR1][a!c;R1][a!c;R1][cR1]1)]']
Tetrazines (HS)	[$([nR1]1[nR1][nR1][nR1][cR1][cR1]1),$([nR1]1[nR1][nR1][cR1][nR1][cR1]1),$([nR1]1[nR1][cR1][nR1][nR1][cR1]1)]		['[$([nR1]1[nR1][nR1][nR1][cR1][cR1]1),$([nR1]1[nR1][nR1][cR1][nR1][cR1]1),$([nR1]1[nR1][cR1][nR1][nR1][cR1]1)]']
Six-membered heterocycles with five heteroatoms (HS)	[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1		['[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1']
Saturated six-membered heterocycles with five heteroatoms (HS)	[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[CR1]-1		['[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[CR1]-1']
Unsaturated six-membered heterocycles with five heteroatoms (HS)	 [$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=1);!$([a!c]1[a!c][a!c][a!c][a!c]c1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]=1);!$([a!c]1[a!c][a!c][a!c][a!c]c1)]']
Aromatic six-membered heterocycles with five heteroatoms (HS)	[a!c;R1]1[a!c;R1][a!c;R1][a!c;R1][a!c;R1][cR1]1		['[a!c;R1]1[a!c;R1][a!c;R1][a!c;R1][a!c;R1][cR1]1']
Pentazines	[nR1]1[nR1][nR1][nR1][nR1][cR1]1		['[nR1]1[nR1][nR1][nR1][nR1][cR1]1']
Six-membered heterocycles with six heteroatoms (HS)	[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~1		['[!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~1']
Saturated six-membered heterocycles with six heteroatoms (HS)	[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-1		['[!#6!#1;R1]1-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-[!#6!#1;R1]-1']
Unsaturated six-membered heterocycles with six heteroatoms (HS)	[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~1);!$([a!c]1[a!c][a!c][a!c][a!c][a!c]1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~[!#6!#1;R1]~1);!$([a!c]1[a!c][a!c][a!c][a!c][a!c]1)]']
Aromatic six-membered heterocycles with six heteroatoms (HS)	[a!c;R1]1[a!c;R1][a!c;R1][a!c;R1][a!c;R1][a!c;R1]1		['[a!c;R1]1[a!c;R1][a!c;R1][a!c;R1][a!c;R1][a!c;R1]1']
Hexazines	[nR1]1[nR1][nR1][nR1][nR1][nR1]1		['[nR1]1[nR1][nR1][nR1][nR1][nR1]1']
Six-membered heterocycles with six heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~1']
Dithiines (HS)	[$([SR1]1[SR1][CR1]=[CR1][CR1]=[CR1]1),$([SR1]1[CR1]=[CR1][SR1][CR1]=[CR1]1)]		['[$([SR1]1[SR1][CR1]=[CR1][CR1]=[CR1]1),$([SR1]1[CR1]=[CR1][SR1][CR1]=[CR1]1)]']
Dihydrotetrazines (HS)	[$([NR1]1=[NR1][NR1][NR1][CR1]=[CR1]1),$([NR1]1[NR1]=[NR1][NR1][CR1]=[CR1]1),$([NR1]1[NR1]=[NR1][NR1]=[CR1][CR1]1),$([NR1]1[NR1][NR1]=[NR1][CR1][CR1]=1),$([NR1]1[NR1][NR1][NR1]=[CR1][CR1]=1),$([NR1]1=[NR1][NR1]=[NR1][CR1][CR1]1),$([NR1]1=[NR1][NR1][CR1][NR1]=[CR1]1),$([NR1]1[NR1]=[NR1][CR1][NR1]=[CR1]1),$([NR1]1[NR1][NR1]=[CR1][NR1]=[CR1]1),$([NR1]1[NR1]=[NR1][CR1][NR1][CR1]=1),$([NR1]1[NR1][NR1]=[CR1][NR1][CR1]=1),$([NR1]1=[NR1][NR1]=[CR1][NR1][CR1]1),$([NR1]1=[NR1][NR1][CR1]=[NR1][CR1]1),$([NR1]1[NR1]=[CR1][NR1][NR1][CR1]=1),$([NR1]1[NR1][CR1]=[NR1][NR1][CR1]=1),$([NR1]1[NR1][CR1][NR1]=[NR1][CR1]=1),$([NR1]1=[NR1][CR1]=[NR1][NR1][CR1]1),$([NR1]1=[NR1][CR1][NR1]=[NR1][CR1]1)]		['[$([NR1]1=[NR1][NR1][NR1][CR1]=[CR1]1),$([NR1]1[NR1]=[NR1][NR1][CR1]=[CR1]1),$([NR1]1[NR1]=[NR1][NR1]=[CR1][CR1]1),$([NR1]1[NR1][NR1]=[NR1][CR1][CR1]=1),$([NR1]1[NR1][NR1][NR1]=[CR1][CR1]=1),$([NR1]1=[NR1][NR1]=[NR1][CR1][CR1]1),$([NR1]1=[NR1][NR1][CR1][NR1]=[CR1]1),$([NR1]1[NR1]=[NR1][CR1][NR1]=[CR1]1),$([NR1]1[NR1][NR1]=[CR1][NR1]=[CR1]1),$([NR1]1[NR1]=[NR1][CR1][NR1][CR1]=1),$([NR1]1[NR1][NR1]=[CR1][NR1][CR1]=1),$([NR1]1=[NR1][NR1]=[CR1][NR1][CR1]1),$([NR1]1=[NR1][NR1][CR1]=[NR1][CR1]1),$([NR1]1[NR1]=[CR1][NR1][NR1][CR1]=1),$([NR1]1[NR1][CR1]=[NR1][NR1][CR1]=1),$([NR1]1[NR1][CR1][NR1]=[NR1][CR1]=1),$([NR1]1=[NR1][CR1]=[NR1][NR1][CR1]1),$([NR1]1=[NR1][CR1][NR1]=[NR1][CR1]1)]']
Hexahydropentazines (HS)	[NR1]1[NR1][NR1][NR1][NR1][CR1]1		['[NR1]1[NR1][NR1][NR1][NR1][CR1]1']
Pentoxanes (HS)	[OR1]1[OR1][OR1][OR1][OR1][CR1]1		['[OR1]1[OR1][OR1][OR1][OR1][CR1]1']
Pentathianes (HS)	[SR1]1[SR1][SR1][SR1][SR1][CR1]1		['[SR1]1[SR1][SR1][SR1][SR1][CR1]1']
Alkanes	NOT [!#6!#1] AND NOT [$([#6]=[#6]),$([#6]#[#6]),$(cc)]	['[!#6!#1]', '[$([#6]=[#6]),$([#6]#[#6]),$(cc)]']	
Alkenes	[!#8!#7!#16][CX3]([!#8!#7!#16])=[CX3]([!#8!#7!#16])[!#8!#7!#16] AND NOT [$([CX3]=[CX2]=[CX3]),$([CX3]=[CX3][CX3]=[CX3]),$([CX3]=[CX3][CX4][CX3]=[CX3])]	['[$([CX3]=[CX2]=[CX3]),$([CX3]=[CX3][CX3]=[CX3]),$([CX3]=[CX3][CX4][CX3]=[CX3])]']	['[!#8!#7!#16][CX3]([!#8!#7!#16])=[CX3]([!#8!#7!#16])[!#8!#7!#16]']
Cumulated alkadienes (1,2-alkadienes)	[CX3]=[CX2]=[CX3]		['[CX3]=[CX2]=[CX3]']
Allyl halides	[CX3]=[CX3][CX4][F,Cl,Br,I]		['[CX3]=[CX3][CX4][F,Cl,Br,I]']
Allyl fluorides	[CX3]=[CX3][CX4]F		['[CX3]=[CX3][CX4]F']
Allyl chlorides	[CX3]=[CX3][CX4]Cl		['[CX3]=[CX3][CX4]Cl']
Allyl bromides	[CX3]=[CX3][CX4]Br		['[CX3]=[CX3][CX4]Br']
Allyl iodides	[CX3]=[CX3][CX4]I		['[CX3]=[CX3][CX4]I']
Vinyl fluorides	F[CX3]=[CX3]		['F[CX3]=[CX3]']
Vinyl chlorides	Cl[CX3]=[CX3]		['Cl[CX3]=[CX3]']
Vinyl bromides	Br[CX3]=[CX3]		['Br[CX3]=[CX3]']
Vinyl iodides	I[CX3]=[CX3]		['I[CX3]=[CX3]']
Alkynyl fluorides	F[CX2]#[CX2]		['F[CX2]#[CX2]']
Alkynyl chlorides	Cl[CX2]#[CX2]		['Cl[CX2]#[CX2]']
Alkynyl iodides	I[CX2]#[CX2]		['I[CX2]#[CX2]']
Alkynyl bromides	Br[CX2]#[CX2]		['Br[CX2]#[CX2]']
Dialkylthioethers	[CX4&!$([CX4]([SX2])([#7,O,S,F,Cl,Br,I,P]))][SX2][CX4&!$([CX4]([SX2])([#7,O,S,F,Cl,Br,I,P]))]		['[CX4&!$([CX4]([SX2])([#7,O,S,F,Cl,Br,I,P]))][SX2][CX4&!$([CX4]([SX2])([#7,O,S,F,Cl,Br,I,P]))]']
Alkylarylthioethers	[CX4&!$([CX4]([SX2])([#7,O,S,F,Cl,Br,I,P]))][SX2]c		['[CX4&!$([CX4]([SX2])([#7,O,S,F,Cl,Br,I,P]))][SX2]c']
Diarylthioethers	c[SX2&!$([SX2r3])]c		['c[SX2&!$([SX2r3])]c']
1,2 – Diphenols	c([OH1])c([OH1])		['c([OH1])c([OH1])']
1,3 – Diphenols	c([OH1])[aR1]c([OH1])		['c([OH1])[aR1]c([OH1])']
1,4 - Diphenols	c1([OH1])aac([OH1])aa1		['c1([OH1])aac([OH1])aa1']
1,2 – Dithiophenols	c([SH1])c([SH1])		['c([SH1])c([SH1])']
1,3 – Dithiophenols	c([SH1])[aR1]c([SH1])		['c([SH1])[aR1]c([SH1])']
1,4 – Dithiophenols	c1([SH1])aac([SH1])aa1		['c1([SH1])aac([SH1])aa1']
1,2 – Aminophenols	c([OH1])c[NX3]([#1,#6])[#1,#6]		['c([OH1])c[NX3]([#1,#6])[#1,#6]']
1,3 – Aminophenols	c([OH1])[aR1]c[NX3]([#1,#6])[#1,#6]		['c([OH1])[aR1]c[NX3]([#1,#6])[#1,#6]']
1,4 – Aminophenols	c1([OH1])aac([NX3]([#1,#6])[#1,#6])aa1		['c1([OH1])aac([NX3]([#1,#6])[#1,#6])aa1']
1,2 – Aminothiophenols	c([SH1])c[NX3]([#1,#6])[#1,#6]		['c([SH1])c[NX3]([#1,#6])[#1,#6]']
1,3 – Aminothiophenols	c([SH1])[aR1]c[NX3]([#1,#6])[#1,#6]		['c([SH1])[aR1]c[NX3]([#1,#6])[#1,#6]']
1,4 – Aminothiophenols	c1([SH1])aac([NX3]([#1,#6])[#1,#6])aa1		['c1([SH1])aac([NX3]([#1,#6])[#1,#6])aa1']
Alkynyl ethers	[CX2]#[CX2][OX2][#6&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))&!$([CX3]([OX2])=[OX1,SX1,NX2,C])]		['[CX2]#[CX2][OX2][#6&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))&!$([CX3]([OX2])=[OX1,SX1,NX2,C])]']
Alkynyl thioethers	[CX2]#[CX2][SX2][#6&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))&!$([CX3]([OX2])=[OX1,SX1,NX2,C])]		['[CX2]#[CX2][SX2][#6&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))&!$([CX3]([OX2])=[OX1,SX1,NX2,C])]']
Carbonic acid esters	[#1,#6&!$([CX3]=[OX1,SX1,NX2])][OX2][CX3](=[OX1])[OX2][#6&!$([CX3]=[OX1,SX1,NX2])]		['[#1,#6&!$([CX3]=[OX1,SX1,NX2])][OX2][CX3](=[OX1])[OX2][#6&!$([CX3]=[OX1,SX1,NX2])]']
Sulfuric acid esters	[#6][OX2][Sv6X4](=[OX1])(=[OX1])[OH1,OX1-,$([OX2][#6])]		['[#6][OX2][Sv6X4](=[OX1])(=[OX1])[OH1,OX1-,$([OX2][#6])]']
Phosphonic acid amides	[OX1]=[Pv5X4]([NX3])([#6])[!#6!$([SX2])]		['[OX1]=[Pv5X4]([NX3])([#6])[!#6!$([SX2])]']
Phosphonic acid halides	[OX1]=[Pv5X4]([F,Cl,Br,I])([#6])[!#6!$([SX2])]		['[OX1]=[Pv5X4]([F,Cl,Br,I])([#6])[!#6!$([SX2])]']
α-Aminoacids	[OH1][CX3](=[OX1])[CX4]([#1,#6])([#1,#6])[NH2,$([NH1]([#6])[#6])&!$([NH1](CC(=O)[OH1])[CX3]=[OX1,SX1])]		['[OH1][CX3](=[OX1])[CX4]([#1,#6])([#1,#6])[NH2,$([NH1]([#6])[#6])&!$([NH1](CC(=O)[OH1])[CX3]=[OX1,SX1])]']
Dioxolenes (HS)	[$([OR1]1[OR1][CR1]=[CR1][CR1]1),$([OR1]1[CR1][OR1][CR1]=[CR1]1)]		['[$([OR1]1[OR1][CR1]=[CR1][CR1]1),$([OR1]1[CR1][OR1][CR1]=[CR1]1)]']
